accordion,archery,athletics,backing,badminton,band,banjo,baseball,basketball,bass,beat,blues,bobsleigh,bowling,boxing,canoeing,cello,choir,chord,clarinet,climbing,composition,conductor,cricket,cycling,diving,dj,drums,ensemble,equestrian,fencing,fishing,flute,football,golf,guitar,gymnastics,handball,harmonica,harmony,harp,hiking,hockey,hunting,improvisation,instrument,interval,jazz,judo,karate,kayaking,key,lacrosse,lyrics,mandolin,melody,mixer,motorsports,note,paddleboarding,paintball,paragliding,piano,pitch,pop,powerlifting,producer,rafting,rhythm,rock,rockclimbing,rowing,rugby,running,sailing,sampler,saxophone,scale,shooting,singer,skateboarding,skating,skeetshooting,skiing,skydiving,snowboarding,soccer,soloist,song,squash,surfcasting,surfing,swimming,synthesizer,tempo,trumpet,tune,ukulele,violin,vocalist
0,0,0,5,1,29,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,22,1,0,1,0,3,0,0,0,0,0,0,0
2,0,0,9,0,42,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,11,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,33,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,14,1,0,0,0,1,1,0,0,0,0,0,0
0,1,0,3,0,46,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,16,0,0,1,0,2,0,0,0,0,0,0,0
0,0,0,12,0,36,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,5,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,4,1,49,0,0,0,0,0,4,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,5,0,40,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,5,0,32,1,1,0,0,2,3,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,2,0,0,0,1,0,19,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,5,0,37,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,6,0,38,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,12,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,7,0,34,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,19,2,0,0,1,0,0,0,0,0,0,0,0
0,0,0,5,0,43,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,12,0,40,0,0,0,0,0,6,1,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,10,0,31,0,0,0,1,0,6,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7,0,40,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,36,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,21,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,9,0,40,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,21,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,8,0,42,0,0,0,1,0,8,0,1,0,0,0,3,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1
0,11,9,0,4,0,0,3,7,0,0,0,3,4,21,29,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0,0,0,10,1,28,0,0,0,1,0,3,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,2,0,41,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,13,0,0,1,0,1,0,0,0,1,0,0,1
0,9,7,0,5,0,0,6,5,0,0,0,8,2,15,29,1,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,3,0,46,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,6,0,34,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,20,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,9,0,41,0,1,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,3,16,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,5,0,36,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0,1,0,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,7,0,31,0,0,0,0,1,6,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,2,14,0,0,1,0,1,0,0,1,0,0,0,0
1,1,0,12,0,20,1,1,0,1,0,6,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13,0,0,0,0,1,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,10,0,35,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
0,7,7,0,11,0,0,9,1,0,0,0,9,7,13,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,7,0,31,0,2,0,0,1,5,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,3,0,41,0,1,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,1,10,1,0,0,1,0,0,0,0,0,0,0,1
0,0,0,6,0,32,0,0,0,0,1,6,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,13,0,0,0,0,1,0,0,0,0,0,0,0
0,9,4,0,9,0,0,6,5,0,0,0,4,5,21,26,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,7,7,0,5,1,0,9,4,0,0,0,7,5,13,29,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,6,0,34,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,2,1,0,0,0,7,0,0,0,0,1,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,10,0,39,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,0,0,0,0,0,11,0,0,1,0,0,1,0,14,0,0,1,0,0,0,0,0,0,0,0,0
0,9,5,0,6,0,0,5,7,0,0,0,9,2,17,29,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,9,8,0,6,0,0,3,4,0,0,0,10,3,14,26,0,0,0,0,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,6,0,32,0,0,0,0,0,9,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,17,0,0,0,0,1,0,0,0,0,0,1,0
0,9,6,0,6,0,0,3,2,1,0,0,7,3,16,34,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,6,0,26,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,8,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,21,1,0,0,0,1,0,0,0,0,0,0,0
0,1,0,17,0,36,1,1,0,0,0,4,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,11,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,9,0,29,0,0,0,1,0,4,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,0,1,0,0,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8,0,35,1,1,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,16,0,0,2,0,1,0,0,0,0,0,0,0
0,12,2,1,4,0,0,11,3,0,0,0,17,4,12,20,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,7,0,8,1,0,9,3,0,0,0,7,3,22,20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,4,0,32,0,0,0,0,1,6,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,0,1,0,0,0,0,0,0,1,4,0,2,0,0,1,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,9,0,34,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,4,0,0,2,0,0,0,0,0,1,10,0,1,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,7,0,41,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,0,0,1,0
0,6,8,0,4,1,0,7,4,0,0,0,3,3,21,28,0,0,0,1,1,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,6,0,42,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,9,0,37,0,1,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,20,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,34,0,0,0,0,0,3,0,0,0,0,0,6,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,17,0,0,0,0,1,1,0,0,0,0,0,0
0,8,6,0,7,1,0,11,3,0,0,0,3,2,19,27,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,9,4,0,3,0,0,7,3,0,0,0,10,6,24,25,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,5,0,38,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0
0,9,6,0,10,0,0,9,1,0,0,0,13,0,8,33,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,9,7,0,9,0,0,8,5,0,0,0,10,3,17,23,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,8,0,42,0,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,14,2,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,6,0,37,0,1,0,0,0,4,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8,0,31,0,1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,22,0,0,0,0,2,0,0,0,0,0,0,0
1,0,0,5,0,38,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5,0,0,1,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,11,0,31,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,1,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,6,0,29,0,1,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,5,0,0,0,1,1,0,0,0,0,6,0,1,0,0,0,0,1,19,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,9,0,25,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,1,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,7,0,33,0,1,0,0,0,6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
